"Area","AreaName","StateAb","State","CountyTownName"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (GUILFORD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (HALIFAX TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (JAMAICA TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (LONDONDERRY TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (MARLBORO TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (NEWFANE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (PUTNEY TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (ROCKINGHAM TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (STRATTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (TOWNSHEND TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (VERNON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (WARDSBORO TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (WESTMINSTER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (WHITINGHAM TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (WILMINGTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (WINDHAM TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDHAM (SOMERSET TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (ANDOVER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (BALTIMORE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (BARNARD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (BETHEL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (BRIDGEWATER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (CAVENDISH TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (CHESTER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (HARTFORD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (HARTLAND TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (LUDLOW TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (NORWICH TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (PLYMOUTH TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (POMFRET TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (READING TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (ROCHESTER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (ROYALTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (SHARON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (SPRINGFIELD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (STOCKBRIDGE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (WEATHERSFIELD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (WESTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (WEST WINDSOR TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (WINDSOR TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","WINDSOR (WOODSTOCK TOWN)"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","ACCOMACK"
"5100004","Northwest Virginia nonmetropolitan area","VA","VIRGINIA","ALLEGHANY"
"5100004","Northwest Virginia nonmetropolitan area","VA","VIRGINIA","BATH"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","BLAND"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","BRUNSWICK"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","BUCHANAN"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","CARROLL"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","CHARLOTTE"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","CUMBERLAND"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","DICKENSON"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","ESSEX"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","GRAYSON"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","GREENSVILLE"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","HALIFAX"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","HENRY"
"5100004","Northwest Virginia nonmetropolitan area","VA","VIRGINIA","HIGHLAND"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","KING AND QUEEN"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","KING GEORGE"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","LANCASTER"
"5100001","Southwest Virginia nonmetropolitan area","VA","VIRGINIA","LEE"
"5100004","Northwest Virginia nonmetropolitan area","VA","VIRGINIA","LOUISA"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","LUNENBURG"
"5100004","Northwest Virginia nonmetropolitan area","VA","VIRGINIA","MADISON"
"5100002","Southside Virginia nonmetropolitan area","VA","VIRGINIA","MECKLENBURG"
"5100003","Northeast Virginia nonmetropolitan area","VA","VIRGINIA","MIDDLESEX"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","ISANTI"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","LE SUEUR"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","MILLE LACS"
"31860","Mankato-North Mankato, MN MSA","MN","MINNESOTA","NICOLLET"
"40340","Rochester, MN MSA","MN","MINNESOTA","OLMSTED"
"24220","Grand Forks, ND-MN MSA","MN","MINNESOTA","POLK"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","RAMSEY"
"20260","Duluth, MN-WI MSA","MN","MINNESOTA","ST LOUIS"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","SCOTT"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","SHERBURNE"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","SIBLEY"
"41060","St. Cloud, MN MSA","MN","MINNESOTA","STEARNS"
"40340","Rochester, MN MSA","MN","MINNESOTA","WABASHA"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","WASHINGTON"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI MSA","MN","MINNESOTA","WRIGHT"
"32820","Memphis, TN-MS-AR MSA","MS","MISSISSIPPI","BENTON"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","COPIAH"
"32820","Memphis, TN-MS-AR MSA","MS","MISSISSIPPI","DE SOTO"
"25620","Hattiesburg, MS MSA","MS","MISSISSIPPI","FORREST"
"25060","Gulfport-Biloxi-Pascagoula, MS MSA","MS","MISSISSIPPI","HANCOCK"
"25060","Gulfport-Biloxi-Pascagoula, MS MSA","MS","MISSISSIPPI","HARRISON"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","HINDS"
"25060","Gulfport-Biloxi-Pascagoula, MS MSA","MS","MISSISSIPPI","JACKSON"
"25620","Hattiesburg, MS MSA","MS","MISSISSIPPI","LAMAR"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","MADISON"
"32820","Memphis, TN-MS-AR MSA","MS","MISSISSIPPI","MARSHALL"
"25620","Hattiesburg, MS MSA","MS","MISSISSIPPI","PERRY"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","RANKIN"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","SIMPSON"
"32820","Memphis, TN-MS-AR MSA","MS","MISSISSIPPI","TATE"
"32820","Memphis, TN-MS-AR MSA","MS","MISSISSIPPI","TUNICA"
"27140","Jackson, MS MSA","MS","MISSISSIPPI","YAZOO"
"41140","St. Joseph, MO-KS MSA","MO","MISSOURI","ANDREW"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","BATES"
"16020","Cape Girardeau, MO-IL MSA","MO","MISSOURI","BOLLINGER"
"17860","Columbia, MO MSA","MO","MISSOURI","BOONE"
"41140","St. Joseph, MO-KS MSA","MO","MISSOURI","BUCHANAN"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","CALDWELL"
"27620","Jefferson City, MO MSA","MO","MISSOURI","CALLAWAY"
"16020","Cape Girardeau, MO-IL MSA","MO","MISSOURI","CAPE GIRARDEAU"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","CASS"
"44180","Springfield, MO MSA","MO","MISSOURI","CHRISTIAN"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","CLAY"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","CLINTON"
"27620","Jefferson City, MO MSA","MO","MISSOURI","COLE"
"44180","Springfield, MO MSA","MO","MISSOURI","DALLAS"
"41140","St. Joseph, MO-KS MSA","MO","MISSOURI","DE KALB"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","FRANKLIN"
"44180","Springfield, MO MSA","MO","MISSOURI","GREENE"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","JACKSON"
"27900","Joplin, MO MSA","MO","MISSOURI","JASPER"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","JEFFERSON"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","LAFAYETTE"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","LINCOLN"
"22220","Fayetteville-Springdale-Rogers, AR-MO MSA","MO","MISSOURI","MCDONALD"
"27620","Jefferson City, MO MSA","MO","MISSOURI","MONITEAU"
"27900","Joplin, MO MSA","MO","MISSOURI","NEWTON"
"27620","Jefferson City, MO MSA","MO","MISSOURI","OSAGE"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","PLATTE"
"44180","Springfield, MO MSA","MO","MISSOURI","POLK"
"28140","Kansas City, MO-KS MSA","MO","MISSOURI","RAY"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","ST CHARLES"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","ST LOUIS"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","WARREN"
"44180","Springfield, MO MSA","MO","MISSOURI","WEBSTER"
"41180","St. Louis, MO-IL MSA","MO","MISSOURI","ST LOUIS CITY"
"13740","Billings, MT MSA","MT","MONTANA","CARBON"
"24500","Great Falls, MT MSA","MT","MONTANA","CASCADE"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","GILMER"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","GRANT"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","GREENBRIER"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","HARDY"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","HARRISON"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","JACKSON"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","LEWIS"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","LOGAN"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MCDOWELL"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MARION"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MASON"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MERCER"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MINGO"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MONROE"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","MORGAN"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","NICHOLAS"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","PENDLETON"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","PLEASANTS"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","POCAHONTAS"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","RANDOLPH"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","RITCHIE"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","ROANE"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","SUMMERS"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","TAYLOR"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","TUCKER"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","TYLER"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","UPSHUR"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","WEBSTER"
"5400002","Northern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","WETZEL"
"5400001","Southern West Virginia nonmetropolitan area","WV","WEST VIRGINIA","WYOMING"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","ADAMS"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","ASHLAND"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","BARRON"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","BAYFIELD"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","BUFFALO"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","BURNETT"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","CLARK"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","CRAWFORD"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","DODGE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","DOOR"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","DUNN"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","FLORENCE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","FOREST"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","GRANT"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","GREEN LAKE"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","IRON"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","JACKSON"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","JEFFERSON"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","JUNEAU"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","LAFAYETTE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","LANGLADE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","LINCOLN"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","MANITOWOC"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","MARINETTE"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","MARQUETTE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","MENOMINEE"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","MONROE"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","ONEIDA"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","PEPIN"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","POLK"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","PORTAGE"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","PRICE"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","RICHLAND"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","RUSK"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","SAUK"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","SAWYER"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","SHAWANO"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","TAYLOR"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","TREMPEALEAU"
"5500004","Western Wisconsin nonmetropolitan area","WI","WISCONSIN","VERNON"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","VILAS"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","WALWORTH"
"5500001","Northwestern Wisconsin nonmetropolitan area","WI","WISCONSIN","WASHBURN"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","WAUPACA"
"5500003","South Central Wisconsin nonmetropolitan area","WI","WISCONSIN","WAUSHARA"
"5500002","Northeastern Wisconsin nonmetropolitan area","WI","WISCONSIN","WOOD"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","ALBANY"
"5600001","Northwest Wyoming nonmetropolitan area","WY","WYOMING","BIG HORN"
"5600003","Northeast Wyoming nonmetropolitan area","WY","WYOMING","CAMPBELL"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","CARBON"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","CONVERSE"
"5600003","Northeast Wyoming nonmetropolitan area","WY","WYOMING","CROOK"
"5600001","Northwest Wyoming nonmetropolitan area","WY","WYOMING","FREMONT"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","GOSHEN"
"5600001","Northwest Wyoming nonmetropolitan area","WY","WYOMING","HOT SPRINGS"
"5600003","Northeast Wyoming nonmetropolitan area","WY","WYOMING","JOHNSON"
"5600002","Southwest Wyoming nonmetropolitan area","WY","WYOMING","LINCOLN"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","NIOBRARA"
"5600001","Northwest Wyoming nonmetropolitan area","WY","WYOMING","PARK"
"5600004","Central-Southeast Wyoming nonmetropolitan area","WY","WYOMING","PLATTE"
"5600003","Northeast Wyoming nonmetropolitan area","WY","WYOMING","SHERIDAN"
"5600002","Southwest Wyoming nonmetropolitan area","WY","WYOMING","SUBLETTE"
"5600002","Southwest Wyoming nonmetropolitan area","WY","WYOMING","SWEETWATER"
"5600002","Southwest Wyoming nonmetropolitan area","WY","WYOMING","TETON"
"5600002","Southwest Wyoming nonmetropolitan area","WY","WYOMING","UINTA"
"5600001","Northwest Wyoming nonmetropolitan area","WY","WYOMING","WASHAKIE"
"5600003","Northeast Wyoming nonmetropolitan area","WY","WYOMING","WESTON"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","ADJUNTAS"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","CIUDAD MODELO"
"7200002","East Puerto Rico nonmetropolitan area","PR","PUERTO RICO","COAMO"
"7200002","East Puerto Rico nonmetropolitan area","PR","PUERTO RICO","CULEBRA"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","JAYUYA"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","LAS MARIAS"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","MARICAO"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","RIO PIEDRAS"
"7200002","East Puerto Rico nonmetropolitan area","PR","PUERTO RICO","SALINAS"
"7200002","East Puerto Rico nonmetropolitan area","PR","PUERTO RICO","SANTA ISABEL"
"7200001","West Puerto Rico nonmetropolitan area","PR","PUERTO RICO","SANTURCE"
"7200002","East Puerto Rico nonmetropolitan area","PR","PUERTO RICO","VIEQUES"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","RAPPAHANNOCK"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","SPOTSYLVANIA"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","STAFFORD"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","WARREN"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","ALEXANDRIA CITY"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","FAIRFAX CITY"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","FALLS CHURCH CITY"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","FREDERICKSBURG CITY"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","MANASSAS CITY"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","VA","VIRGINIA","MANASSAS PARK CITY"
"42644","Seattle-Bellevue-Everett, WA Metropolitan Division","WA","WASHINGTON","KING"
"45104","Tacoma-Lakewood, WA Metropolitan Division","WA","WASHINGTON","PIERCE"
"42644","Seattle-Bellevue-Everett, WA Metropolitan Division","WA","WASHINGTON","SNOHOMISH"
"47894","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","WV","WEST VIRGINIA","JEFFERSON"
"29404","Lake County-Kenosha County, IL-WI Metropolitan Division","WI","WISCONSIN","KENOSHA"
"33860","Montgomery, AL MSA","AL","ALABAMA","AUTAUGA"
"19300","Daphne-Fairhope-Foley, AL MSA","AL","ALABAMA","BALDWIN"
"13820","Birmingham-Hoover, AL MSA","AL","ALABAMA","BIBB"
"13820","Birmingham-Hoover, AL MSA","AL","ALABAMA","BLOUNT"
"11500","Anniston-Oxford-Jacksonville, AL MSA","AL","ALABAMA","CALHOUN"
"13820","Birmingham-Hoover, AL MSA","AL","ALABAMA","CHILTON"
"22520","Florence-Muscle Shoals, AL MSA","AL","ALABAMA","COLBERT"
"33860","Montgomery, AL MSA","AL","ALABAMA","ELMORE"
"23460","Gadsden, AL MSA","AL","ALABAMA","ETOWAH"
"20020","Dothan, AL MSA","AL","ALABAMA","GENEVA"
"46220","Tuscaloosa, AL MSA","AL","ALABAMA","HALE"
"20020","Dothan, AL MSA","AL","ALABAMA","HENRY"
"20020","Dothan, AL MSA","AL","ALABAMA","HOUSTON"
"13820","Birmingham-Hoover, AL MSA","AL","ALABAMA","JEFFERSON"
"22520","Florence-Muscle Shoals, AL MSA","AL","ALABAMA","LAUDERDALE"
"19460","Decatur, AL MSA","AL","ALABAMA","LAWRENCE"
"12220","Auburn-Opelika, AL MSA","AL","ALABAMA","LEE"
"26620","Huntsville, AL MSA","AL","ALABAMA","LIMESTONE"
"33860","Montgomery, AL MSA","AL","ALABAMA","LOWNDES"
"26620","Huntsville, AL MSA","AL","ALABAMA","MADISON"
"33660","Mobile, AL MSA","AL","ALABAMA","MOBILE"
"33860","Montgomery, AL MSA","AL","ALABAMA","MONTGOMERY"
"19460","Decatur, AL MSA","AL","ALABAMA","MORGAN"
"46220","Tuscaloosa, AL MSA","AL","ALABAMA","PICKENS"
"17980","Columbus, GA-AL MSA","AL","ALABAMA","RUSSELL"
"13820","Birmingham-Hoover, AL MSA","AL","ALABAMA","SAINT CLAIR"
